"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"967","ENSG00000175175","Stomach",2.8424886,"Placenta",0.1439117,19.751615747712,"PPM1E","chr17","protein_coding","protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]"
"968","ENSG00000154258","Stomach",23.556175,"Placenta",6.868807,3.42944196859804,"ABCA9","chr17","protein_coding","ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]"
"969","ENSG00000167863","Stomach",198.75742,"Placenta",39.64702,5.01317425622405,"ATP5PD","chr17","protein_coding","ATP synthase peripheral stalk subunit d [Source:HGNC Symbol;Acc:HGNC:845]"
"970","ENSG00000187997","Stomach",1.3413259,"Placenta",0.1399265,9.58593189996176,"C17orf99","chr17","protein_coding","chromosome 17 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:34490]"
"971","ENSG00000167900","Stomach",16.614498,"Placenta",3.943685,4.21293739231201,"TK1","chr17","protein_coding","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"972","ENSG00000089685","Stomach",26.036905,"Placenta",5.334052,4.88126193745393,"BIRC5","chr17","protein_coding","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"973","ENSG00000173894","Stomach",14.301888,"Placenta",4.118107,3.47292773111529,"CBX2","chr17","protein_coding","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"974","ENSG00000141552","Stomach",124.38992,"Placenta",19.31305,6.44071858147729,"ANAPC11","chr17","protein_coding","anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]"
"975","ENSG00000183010","Stomach",55.837732,"Placenta",4.783839,11.6721595354693,"PYCR1","chr17","protein_coding","pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]"
"976","ENSG00000141542","Stomach",18.14135,"Placenta",3.88594,4.66845859689033,"RAB40B","chr17","protein_coding","RAB40B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18284]"
"977","ENSG00000141391","Stomach",4.384594,"Placenta",1.317008,3.32920832675276,"PRELID3A","chr18","protein_coding","PRELI domain containing 3A [Source:HGNC Symbol;Acc:HGNC:24639]"
"978","ENSG00000134779","Stomach",52.08203,"Placenta",16.17587,3.21973594001435,"TPGS2","chr18","protein_coding","tubulin polyglutamylase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24561]"
"979","ENSG00000152240","Stomach",32.702839,"Placenta",7.842464,4.16996992271817,"HAUS1","chr18","protein_coding","HAUS augmin like complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25174]"
"980","ENSG00000154839","Stomach",1.196751,"Placenta",0.3900017,3.06857893183542,"SKA1","chr18","protein_coding","spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109]"
"981","ENSG00000141668","Stomach",1.34071723,"Placenta",0.04443262,30.1741655117344,"CBLN2","chr18","protein_coding","cerebellin 2 precursor [Source:HGNC Symbol;Acc:HGNC:1544]"
"982","ENSG00000101493","Stomach",46.653016,"Placenta",9.775032,4.7726714347329,"ZNF516","chr18","protein_coding","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]"
"983","ENSG00000166573","Stomach",1.08363554,"Placenta",0.003330021,325.414025917554,"GALR1","chr18","protein_coding","galanin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4132]"
"984","ENSG00000183186","Stomach",2.9479002,"Placenta",0.8548493,3.44844430474471,"C2CD4C","chr19","protein_coding","C2 calcium dependent domain containing 4C [Source:HGNC Symbol;Acc:HGNC:29417]"
"985","ENSG00000099625","Stomach",1.188792,"Placenta",0.226306,5.25302908451389,"CBARP","chr19","protein_coding","CACN subunit beta associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28617]"
"986","ENSG00000130005","Stomach",10.140267,"Placenta",1.478947,6.85640999981744,"GAMT","chr19","protein_coding","guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]"
"987","ENSG00000115268","Stomach",298.187,"Placenta",59.4574,5.01513688792312,"RPS15","chr19","protein_coding","ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]"
"988","ENSG00000104886","Stomach",57.21279,"Placenta",17.56748,3.25674427977149,"PLEKHJ1","chr19","protein_coding","pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211]"
"989","ENSG00000105251","Stomach",12.0538309,"Placenta",0.1688415,71.3913990340053,"SHD","chr19","protein_coding","Src homology 2 domain containing transforming protein D [Source:HGNC Symbol;Acc:HGNC:30633]"
"990","ENSG00000125656","Stomach",24.233662,"Placenta",7.403293,3.27336254285762,"CLPP","chr19","protein_coding","caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]"
"991","ENSG00000125648","Stomach",18.339909,"Placenta",1.279285,14.3360619408498,"SLC25A23","chr19","protein_coding","solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375]"
"992","ENSG00000104833","Stomach",1.34927807,"Placenta",0.06592891,20.4656511081406,"TUBB4A","chr19","protein_coding","tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]"
"993","ENSG00000198816","Stomach",13.358311,"Placenta",3.315727,4.02877287545084,"ZNF358","chr19","protein_coding","zinc finger protein 358 [Source:HGNC Symbol;Acc:HGNC:16838]"
"994","ENSG00000104918","Stomach",1.1886849,"Placenta",0.2086697,5.6964901947911,"RETN","chr19","protein_coding","resistin [Source:HGNC Symbol;Acc:HGNC:20389]"
"995","ENSG00000178531","Stomach",2.06957941,"Placenta",0.07667135,26.9928651314996,"CTXN1","chr19","protein_coding","cortexin 1 [Source:HGNC Symbol;Acc:HGNC:31108]"
"996","ENSG00000142449","Stomach",16.18268,"Placenta",0.14942,108.303306116986,"FBN3","chr19","protein_coding","fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]"
"997","ENSG00000167815","Stomach",176.11389,"Placenta",32.13047,5.4812111369675,"PRDX2","chr19","protein_coding","peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]"
"998","ENSG00000141837","Stomach",5.265496,"Placenta",0.689808,7.63327766566929,"CACNA1A","chr19","protein_coding","calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]"
"999","ENSG00000141858","Stomach",21.391594,"Placenta",4.678824,4.57200228091503,"SAMD1","chr19","protein_coding","sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]"
"1000","ENSG00000072954","Stomach",11.7092186,"Placenta",0.7903349,14.8155150430533,"TMEM38A","chr19","protein_coding","transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462]"
"1001","ENSG00000130312","Stomach",23.194978,"Placenta",6.822109,3.3999717682611,"MRPL34","chr19","protein_coding","mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]"
"1002","ENSG00000105640","Stomach",342.76476,"Placenta",96.99798,3.53373090862305,"RPL18A","chr19","protein_coding","ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]"
"1003","ENSG00000007080","Stomach",25.489795,"Placenta",8.228532,3.097732985665,"CCDC124","chr19","protein_coding","coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]"
"1004","ENSG00000223802","Stomach",1.9505007,"Placenta",0.1013776,19.2399573475797,"CERS1","chr19","protein_coding","ceramide synthase 1 [Source:HGNC Symbol;Acc:HGNC:14253]"
"1005","ENSG00000105185","Stomach",135.59166,"Placenta",23.03919,5.88526159122782,"PDCD5","chr19","protein_coding","programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]"
"1006","ENSG00000126267","Stomach",259.8192,"Placenta",34.94014,7.43612361026602,"COX6B1","chr19","protein_coding","cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]"
"1007","ENSG00000004776","Stomach",19.4342023,"Placenta",0.6569706,29.5815403307241,"HSPB6","chr19","protein_coding","heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]"
"1008","ENSG00000126243","Stomach",3.549638,"Placenta",1.125157,3.15479350881699,"LRFN3","chr19","protein_coding","leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370]"
"1009","ENSG00000105258","Stomach",29.546988,"Placenta",4.677454,6.31689547347766,"POLR2I","chr19","protein_coding","RNA polymerase II subunit I [Source:HGNC Symbol;Acc:HGNC:9196]"
"1010","ENSG00000011332","Stomach",3.0600656,"Placenta",0.1227978,24.919547418602,"DPF1","chr19","protein_coding","double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]"
"1011","ENSG00000128011","Stomach",1.2905566,"Placenta",0.3337901,3.86637171084463,"LRFN1","chr19","protein_coding","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]"
"1012","ENSG00000077348","Stomach",14.697675,"Placenta",2.008916,7.31622178329009,"EXOSC5","chr19","protein_coding","exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662]"
"1013","ENSG00000177191","Stomach",2.5893226,"Placenta",0.8016637,3.22993619394267,"B3GNT8","chr19","protein_coding","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:24139]"
"1014","ENSG00000131116","Stomach",22.167043,"Placenta",6.998684,3.16731588395761,"ZNF428","chr19","protein_coding","zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]"
"1015","ENSG00000104879","Stomach",39.94257,"Placenta",0.07772092,513.923020983282,"CKM","chr19","protein_coding","creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]"
"1016","ENSG00000125743","Stomach",171.81176,"Placenta",28.02268,6.13116803960221,"SNRPD2","chr19","protein_coding","small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]"
"1017","ENSG00000169515","Stomach",35.249181,"Placenta",8.688012,4.05722057013733,"CCDC8","chr19","protein_coding","coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]"
"1018","ENSG00000182013","Stomach",22.76955,"Placenta",2.010349,11.3261677450035,"PNMA8A","chr19","protein_coding","PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]"
"1019","ENSG00000204851","Stomach",3.9577634,"Placenta",0.7653194,5.17138778920278,"PNMA8B","chr19","protein_coding","PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]"
"1020","ENSG00000178980","Stomach",183.45242,"Placenta",38.13065,4.81115375688586,"SELENOW","chr19","protein_coding","selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]"
"1021","ENSG00000105559","Stomach",31.806151,"Placenta",6.367793,4.99484688022993,"PLEKHA4","chr19","protein_coding","pleckstrin homology domain containing A4 [Source:HGNC Symbol;Acc:HGNC:14339]"
"1022","ENSG00000142534","Stomach",1048.885,"Placenta",285.518,3.67362127781786,"RPS11","chr19","protein_coding","ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]"
"1023","ENSG00000161681","Stomach",2.4845383,"Placenta",0.4105114,6.05230037460592,"SHANK1","chr19","protein_coding","SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]"
"1024","ENSG00000167747","Stomach",45.71436,"Placenta",10.92022,4.18621236568494,"C19orf48","chr19","protein_coding","chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667]"
"1025","ENSG00000063241","Stomach",28.764764,"Placenta",3.147117,9.14003642063514,"ISOC2","chr19","protein_coding","isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]"
"1026","ENSG00000179954","Stomach",11.028581,"Placenta",1.551165,7.10986967859641,"SSC5D","chr19","protein_coding","scavenger receptor cysteine rich family member with 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]"
"1027","ENSG00000173581","Stomach",10.072927,"Placenta",2.243231,4.4903654594645,"CCDC106","chr19","protein_coding","coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]"
"1028","ENSG00000177732","Stomach",10.72555,"Placenta",1.97825,5.42173638316694,"SOX12","chr20","protein_coding","SRY-box transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11198]"
"1029","ENSG00000125841","Stomach",14.310402,"Placenta",4.166341,3.43476494122781,"NRSN2","chr20","protein_coding","neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229]"
"1030","ENSG00000101236","Stomach",29.80363,"Placenta",9.78991,3.044321142891,"RNF24","chr20","protein_coding","ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]"
"1031","ENSG00000125869","Stomach",1.65058008,"Placenta",0.08964838,18.4117111764875,"LAMP5","chr20","protein_coding","lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]"
"1032","ENSG00000088325","Stomach",36.097565,"Placenta",9.324521,3.87125140261897,"TPX2","chr20","protein_coding","TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]"
"1033","ENSG00000149599","Stomach",1.8584647,"Placenta",0.3672381,5.06065329278199,"DUSP15","chr20","protein_coding","dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]"
"1034","ENSG00000125971","Stomach",136.16636,"Placenta",43.25542,3.14796064863085,"DYNLRB1","chr20","protein_coding","dynein light chain roadblock-type 1 [Source:HGNC Symbol;Acc:HGNC:15468]"
"1035","ENSG00000124212","Stomach",42.53609,"Placenta",1.466429,29.0065799298841,"PTGIS","chr20","protein_coding","prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]"
"1036","ENSG00000124225","Stomach",23.815911,"Placenta",5.840498,4.077719228737,"PMEPA1","chr20","protein_coding","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]"
"1037","ENSG00000124172","Stomach",482.29898,"Placenta",44.77061,10.7726693918175,"ATP5F1E","chr20","protein_coding","ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]"
"1038","ENSG00000087495","Stomach",7.9295756,"Placenta",0.4400073,18.0214637348062,"PHACTR3","chr20","protein_coding","phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]"
"1039","ENSG00000101182","Stomach",225.07346,"Placenta",61.65558,3.65049619190996,"PSMA7","chr20","protein_coding","proteasome 20S subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536]"
"1040","ENSG00000159055","Stomach",16.222353,"Placenta",3.648171,4.44670850132847,"MIS18A","chr21","protein_coding","MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286]"
"1041","ENSG00000185608","Stomach",50.9008,"Placenta",7.50738,6.7801017132475,"MRPL40","chr22","protein_coding","mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]"
"1042","ENSG00000100027","Stomach",10.50244,"Placenta",2.51196,4.1809742193347,"YPEL1","chr22","protein_coding","yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]"
"1043","ENSG00000100028","Stomach",124.13964,"Placenta",40.74983,3.04638424258457,"SNRPD3","chr22","protein_coding","small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]"
"1044","ENSG00000169184","Stomach",26.019847,"Placenta",4.188845,6.21169964512891,"MN1","chr22","protein_coding","MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]"
"1045","ENSG00000184117","Stomach",39.06397,"Placenta",8.813153,4.43246247965966,"NIPSNAP1","chr22","protein_coding","nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]"
"1046","ENSG00000100319","Stomach",15.576234,"Placenta",5.180805,3.00652775003112,"ZMAT5","chr22","protein_coding","zinc finger matrin-type 5 [Source:HGNC Symbol;Acc:HGNC:28046]"
"1047","ENSG00000184076","Stomach",251.27792,"Placenta",24.39447,10.3006099333169,"UQCR10","chr22","protein_coding","ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]"
"1048","ENSG00000100105","Stomach",33.00666,"Placenta",8.14744,4.05116944709013,"PATZ1","chr22","protein_coding","POZ/BTB and AT hook containing zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13071]"
"1049","ENSG00000100196","Stomach",26.73699,"Placenta",4.838286,5.52612846780864,"KDELR3","chr22","protein_coding","KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]"
"1050","ENSG00000100206","Stomach",2.0687953,"Placenta",0.5494433,3.76525712480251,"DMC1","chr22","protein_coding","DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]"
"1051","ENSG00000172346","Stomach",2.795065,"Placenta",0.124072,22.5277661357921,"CSDC2","chr22","protein_coding","cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]"
"1052","ENSG00000183172","Stomach",20.280229,"Placenta",5.584878,3.63127520422111,"SMDT1","chr22","protein_coding","single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]"
"1053","ENSG00000188636","Stomach",40.61271,"Placenta",11.43285,3.55228223933665,"RTL6","chr22","protein_coding","retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]"
"1054","ENSG00000205643","Stomach",10.39732,"Placenta",2.83798,3.66363399319234,"CDPF1","chr22","protein_coding","cysteine rich DPF motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33710]"
"1055","ENSG00000205593","Stomach",6.521371,"Placenta",1.722247,3.78654803869596,"DENND6B","chr22","protein_coding","DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690]"
"1056","ENSG00000006757","Stomach",16.697252,"Placenta",3.679415,4.53801813603521,"PNPLA4","chrX","protein_coding","patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]"
"1057","ENSG00000169933","Stomach",1.40340691,"Placenta",0.03910575,35.8874822756244,"FRMPD4","chrX","protein_coding","FERM and PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29007]"
"1058","ENSG00000091482","Stomach",14.36882,"Placenta",0.004101085,3503.66305502081,"SMPX","chrX","protein_coding","small muscle protein X-linked [Source:HGNC Symbol;Acc:HGNC:11122]"
"1059","ENSG00000184831","Stomach",16.089979,"Placenta",3.190575,5.04297156468662,"APOO","chrX","protein_coding","apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]"
"1060","ENSG00000198947","Stomach",240.82045,"Placenta",42.09886,5.72035561057948,"DMD","chrX","protein_coding","dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]"
"1061","ENSG00000147027","Stomach",35.0798269,"Placenta",0.4925727,71.2175621994479,"TMEM47","chrX","protein_coding","transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515]"
"1062","ENSG00000147123","Stomach",121.11963,"Placenta",22.05435,5.49187031129913,"NDUFB11","chrX","protein_coding","NADH:ubiquinone oxidoreductase subunit B11 [Source:HGNC Symbol;Acc:HGNC:20372]"
"1063","ENSG00000102007","Stomach",31.727603,"Placenta",5.955417,5.32751997047394,"PLP2","chrX","protein_coding","proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]"
"1064","ENSG00000182518","Stomach",20.88057,"Placenta",2.451655,8.51692836063802,"FAM104B","chrX","protein_coding","family with sequence similarity 104 member B [Source:HGNC Symbol;Acc:HGNC:25085]"
"1065","ENSG00000126970","Stomach",16.98537,"Placenta",0.60758,27.9557753711445,"ZC4H2","chrX","protein_coding","zinc finger C4H2-type containing [Source:HGNC Symbol;Acc:HGNC:24931]"
"1066","ENSG00000120509","Stomach",19.521182,"Placenta",5.506455,3.54514510696991,"PDZD11","chrX","protein_coding","PDZ domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28034]"
"1067","ENSG00000090889","Stomach",16.704659,"Placenta",5.396014,3.09574048547687,"KIF4A","chrX","protein_coding","kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]"
"1068","ENSG00000242732","Stomach",13.956833,"Placenta",4.595452,3.03709689493003,"RTL5","chrX","protein_coding","retrotransposon Gag like 5 [Source:HGNC Symbol;Acc:HGNC:29430]"
"1069","ENSG00000102309","Stomach",46.85575,"Placenta",12.60791,3.71637725840365,"PIN4","chrX","protein_coding","peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]"
